time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tasmax[unit="F"]
2023-01-05T00:00:00Z,31.9555,-109.0744,62.71315002441406
2023-01-06T00:00:00Z,31.9555,-109.0744,63.973114013671875
2023-01-07T00:00:00Z,31.9555,-109.0744,65.953125
2023-01-08T00:00:00Z,31.9555,-109.0744,66.4931640625
2023-01-09T00:00:00Z,31.9555,-109.0744,64.69316101074219
2023-01-10T00:00:00Z,31.9555,-109.0744,64.87311553955078
2023-01-11T00:00:00Z,31.9555,-109.0744,65.77311706542969
2023-01-12T00:00:00Z,31.9555,-109.0744,67.39315795898438
2023-01-13T00:00:00Z,31.9555,-109.0744,56.23313903808594
2023-01-14T00:00:00Z,31.9555,-109.0744,59.83313751220703
2023-01-15T00:00:00Z,31.9555,-109.0744,60.01314926147461
2023-01-16T00:00:00Z,31.9555,-109.0744,52.993160247802734
2023-01-17T00:00:00Z,31.9555,-109.0744,57.133140563964844
2023-01-18T00:00:00Z,31.9555,-109.0744,59.83313751220703
2023-01-19T00:00:00Z,31.9555,-109.0744,56.23313903808594
2023-01-20T00:00:00Z,31.9555,-109.0744,55.69316101074219
2023-01-21T00:00:00Z,31.9555,-109.0744,59.29315948486328
2023-01-22T00:00:00Z,31.9555,-109.0744,60.19316101074219
2023-01-23T00:00:00Z,31.9555,-109.0744,54.79315948486328
2023-01-24T00:00:00Z,31.9555,-109.0744,50.83313751220703
2023-01-25T00:00:00Z,31.9555,-109.0744,51.55312728881836
2023-01-26T00:00:00Z,31.9555,-109.0744,54.973114013671875
2023-01-27T00:00:00Z,31.9555,-109.0744,60.01314926147461
2023-01-28T00:00:00Z,31.9555,-109.0744,58.573116302490234
2023-01-29T00:00:00Z,31.9555,-109.0744,62.533138275146484
2023-01-30T00:00:00Z,31.9555,-109.0744,60.73313903808594
2023-01-31T00:00:00Z,31.9555,-109.0744,53.239967346191406
2023-02-01T00:00:00Z,31.9555,-109.0744,61.51992416381836
2023-02-02T00:00:00Z,31.9555,-109.0744,69.25995635986328
2023-02-03T00:00:00Z,31.9555,-109.0744,64.57994079589844
2023-02-04T00:00:00Z,31.9555,-109.0744,65.11991882324219
2023-02-05T00:00:00Z,31.9555,-109.0744,71.59992980957031
2023-02-06T00:00:00Z,31.9555,-109.0744,69.43997192382812
2023-02-07T00:00:00Z,31.9555,-109.0744,60.43996810913086
2023-02-08T00:00:00Z,31.9555,-109.0744,58.459957122802734
2023-02-09T00:00:00Z,31.9555,-109.0744,64.93997192382812
2023-02-10T00:00:00Z,31.9555,-109.0744,69.61991882324219
2023-02-11T00:00:00Z,31.9555,-109.0744,59.899932861328125
2023-02-12T00:00:00Z,31.9555,-109.0744,60.79993438720703
2023-02-13T00:00:00Z,31.9555,-109.0744,69.43997192382812
2023-02-14T00:00:00Z,31.9555,-109.0744,74.29993438720703
2023-02-15T00:00:00Z,31.9555,-109.0744,79.15995788574219
2023-02-16T00:00:00Z,31.9555,-109.0744,74.47994995117188
2023-02-17T00:00:00Z,31.9555,-109.0744,66.55995178222656
2023-02-18T00:00:00Z,31.9555,-109.0744,59.71992492675781
2023-02-19T00:00:00Z,31.9555,-109.0744,65.47994995117188
2023-02-20T00:00:00Z,31.9555,-109.0744,61.3399658203125
2023-02-21T00:00:00Z,31.9555,-109.0744,59.53997039794922
2023-02-22T00:00:00Z,31.9555,-109.0744,62.779945373535156
2023-02-23T00:00:00Z,31.9555,-109.0744,72.67994689941406
2023-02-24T00:00:00Z,31.9555,-109.0744,73.57994079589844
2023-02-25T00:00:00Z,31.9555,-109.0744,73.75995635986328
2023-02-26T00:00:00Z,31.9555,-109.0744,74.47994995117188
2023-02-27T00:00:00Z,31.9555,-109.0744,68.53996276855469
2023-02-28T00:00:00Z,31.9555,-109.0744,67.8306884765625
2023-03-01T00:00:00Z,31.9555,-109.0744,68.91070556640625
2023-03-02T00:00:00Z,31.9555,-109.0744,68.19071197509766
2023-03-03T00:00:00Z,31.9555,-109.0744,71.97071838378906
2023-03-04T00:00:00Z,31.9555,-109.0744,65.31069946289062
2023-03-05T00:00:00Z,31.9555,-109.0744,58.65068054199219
2023-03-06T00:00:00Z,31.9555,-109.0744,67.29071044921875
2023-03-07T00:00:00Z,31.9555,-109.0744,73.41070556640625
2023-03-08T00:00:00Z,31.9555,-109.0744,74.85067749023438
2023-03-09T00:00:00Z,31.9555,-109.0744,79.53068542480469
2023-03-10T00:00:00Z,31.9555,-109.0744,79.17072296142578
2023-03-11T00:00:00Z,31.9555,-109.0744,80.97071838378906
2023-03-12T00:00:00Z,31.9555,-109.0744,76.29071044921875
2023-03-13T00:00:00Z,31.9555,-109.0744,71.61070251464844
2023-03-14T00:00:00Z,31.9555,-109.0744,61.71070098876953
2023-03-15T00:00:00Z,31.9555,-109.0744,60.99071502685547
2023-03-16T00:00:00Z,31.9555,-109.0744,69.81069946289062
2023-03-17T00:00:00Z,31.9555,-109.0744,69.45068359375
2023-03-18T00:00:00Z,31.9555,-109.0744,62.43069076538086
2023-03-19T00:00:00Z,31.9555,-109.0744,69.09071350097656
2023-03-20T00:00:00Z,31.9555,-109.0744,67.47071838378906
2023-03-21T00:00:00Z,31.9555,-109.0744,73.2306900024414
2023-03-22T00:00:00Z,31.9555,-109.0744,72.69071197509766
2023-03-23T00:00:00Z,31.9555,-109.0744,67.65068054199219
2023-03-24T00:00:00Z,31.9555,-109.0744,65.13069152832031
2023-03-25T00:00:00Z,31.9555,-109.0744,63.3306884765625
2023-03-26T00:00:00Z,31.9555,-109.0744,74.49070739746094
2023-03-27T00:00:00Z,31.9555,-109.0744,81.69071197509766
2023-03-28T00:00:00Z,31.9555,-109.0744,67.8306884765625
2023-03-29T00:00:00Z,31.9555,-109.0744,69.81069946289062
2023-03-30T00:00:00Z,31.9555,-109.0744,66.57072448730469
2023-03-31T00:00:00Z,31.9555,-109.0744,81.44357299804688
2023-04-01T00:00:00Z,31.9555,-109.0744,80.5435791015625
2023-04-02T00:00:00Z,31.9555,-109.0744,81.26361846923828
2023-04-03T00:00:00Z,31.9555,-109.0744,81.98361206054688
2023-04-04T00:00:00Z,31.9555,-109.0744,82.34357452392578
2023-04-05T00:00:00Z,31.9555,-109.0744,74.423583984375
2023-04-06T00:00:00Z,31.9555,-109.0744,64.34357452392578
2023-04-07T00:00:00Z,31.9555,-109.0744,74.60359191894531
2023-04-08T00:00:00Z,31.9555,-109.0744,80.00360107421875
2023-04-09T00:00:00Z,31.9555,-109.0744,84.14356994628906
2023-04-10T00:00:00Z,31.9555,-109.0744,83.423583984375
2023-04-11T00:00:00Z,31.9555,-109.0744,84.14356994628906
2023-04-12T00:00:00Z,31.9555,-109.0744,84.68360900878906
2023-04-13T00:00:00Z,31.9555,-109.0744,86.84357452392578
2023-04-14T00:00:00Z,31.9555,-109.0744,77.66361999511719
2023-04-15T00:00:00Z,31.9555,-109.0744,71.18360900878906
2023-04-16T00:00:00Z,31.9555,-109.0744,75.86361694335938
2023-04-17T00:00:00Z,31.9555,-109.0744,78.20359802246094
2023-04-18T00:00:00Z,31.9555,-109.0744,78.74357604980469
2023-04-19T00:00:00Z,31.9555,-109.0744,70.8235855102539
2023-04-20T00:00:00Z,31.9555,-109.0744,78.20359802246094
2023-04-21T00:00:00Z,31.9555,-109.0744,84.14356994628906
2023-04-22T00:00:00Z,31.9555,-109.0744,85.76361846923828
2023-04-23T00:00:00Z,31.9555,-109.0744,86.66361999511719
2023-04-24T00:00:00Z,31.9555,-109.0744,83.423583984375
2023-04-25T00:00:00Z,31.9555,-109.0744,79.463623046875
2023-04-26T00:00:00Z,31.9555,-109.0744,73.70359802246094
2023-04-27T00:00:00Z,31.9555,-109.0744,83.60359191894531
2023-04-28T00:00:00Z,31.9555,-109.0744,88.463623046875
2023-04-29T00:00:00Z,31.9555,-109.0744,87.02359008789062
2023-04-30T00:00:00Z,31.9555,-109.0744,82.79203796386719
2023-05-01T00:00:00Z,31.9555,-109.0744,81.89203643798828
2023-05-02T00:00:00Z,31.9555,-109.0744,88.19203186035156
2023-05-03T00:00:00Z,31.9555,-109.0744,91.0720443725586
2023-05-04T00:00:00Z,31.9555,-109.0744,93.05205535888672
2023-05-05T00:00:00Z,31.9555,-109.0744,92.69203186035156
2023-05-06T00:00:00Z,31.9555,-109.0744,89.27204895019531
2023-05-07T00:00:00Z,31.9555,-109.0744,88.55206298828125
2023-05-08T00:00:00Z,31.9555,-109.0744,88.91207885742188
2023-05-09T00:00:00Z,31.9555,-109.0744,87.11207580566406
2023-05-10T00:00:00Z,31.9555,-109.0744,84.592041015625
2023-05-11T00:00:00Z,31.9555,-109.0744,83.33206939697266
2023-05-12T00:00:00Z,31.9555,-109.0744,88.55206298828125
2023-05-13T00:00:00Z,31.9555,-109.0744,91.79203796386719
2023-05-14T00:00:00Z,31.9555,-109.0744,92.33206176757812
2023-05-15T00:00:00Z,31.9555,-109.0744,92.15205383300781
2023-05-16T00:00:00Z,31.9555,-109.0744,92.51207733154297
2023-05-17T00:00:00Z,31.9555,-109.0744,91.0720443725586
2023-05-18T00:00:00Z,31.9555,-109.0744,87.11207580566406
2023-05-19T00:00:00Z,31.9555,-109.0744,82.9720458984375
2023-05-20T00:00:00Z,31.9555,-109.0744,84.05206298828125
2023-05-21T00:00:00Z,31.9555,-109.0744,85.31208038330078
2023-05-22T00:00:00Z,31.9555,-109.0744,86.93206787109375
2023-05-23T00:00:00Z,31.9555,-109.0744,84.41207885742188
2023-05-24T00:00:00Z,31.9555,-109.0744,82.61207580566406
2023-05-25T00:00:00Z,31.9555,-109.0744,84.23207092285156
2023-05-26T00:00:00Z,31.9555,-109.0744,89.27204895019531
2023-05-27T00:00:00Z,31.9555,-109.0744,93.23207092285156
2023-05-28T00:00:00Z,31.9555,-109.0744,95.21208190917969
2023-05-29T00:00:00Z,31.9555,-109.0744,96.4720458984375
2023-05-30T00:00:00Z,31.9555,-109.0744,98.99203491210938
2023-05-31T00:00:00Z,31.9555,-109.0744,92.22566223144531
2023-06-01T00:00:00Z,31.9555,-109.0744,90.4256591796875
2023-06-02T00:00:00Z,31.9555,-109.0744,94.56564331054688
2023-06-03T00:00:00Z,31.9555,-109.0744,95.6456527709961
2023-06-04T00:00:00Z,31.9555,-109.0744,94.20567321777344
2023-06-05T00:00:00Z,31.9555,-109.0744,95.82566833496094
2023-06-06T00:00:00Z,31.9555,-109.0744,97.08563232421875
2023-06-07T00:00:00Z,31.9555,-109.0744,95.10567474365234
2023-06-08T00:00:00Z,31.9555,-109.0744,94.38563537597656
2023-06-09T00:00:00Z,31.9555,-109.0744,97.08563232421875
2023-06-10T00:00:00Z,31.9555,-109.0744,99.06564331054688
2023-06-11T00:00:00Z,31.9555,-109.0744,95.82566833496094
2023-06-12T00:00:00Z,31.9555,-109.0744,95.6456527709961
2023-06-13T00:00:00Z,31.9555,-109.0744,97.4456558227539
2023-06-14T00:00:00Z,31.9555,-109.0744,99.96564483642578
2023-06-15T00:00:00Z,31.9555,-109.0744,100.1456527709961
2023-06-16T00:00:00Z,31.9555,-109.0744,101.9456558227539
2023-06-17T00:00:00Z,31.9555,-109.0744,104.46564483642578
2023-06-18T00:00:00Z,31.9555,-109.0744,103.74565124511719
2023-06-19T00:00:00Z,31.9555,-109.0744,104.10567474365234
2023-06-20T00:00:00Z,31.9555,-109.0744,100.86563873291016
2023-06-21T00:00:00Z,31.9555,-109.0744,97.80567169189453
2023-06-22T00:00:00Z,31.9555,-109.0744,101.58563232421875
2023-06-23T00:00:00Z,31.9555,-109.0744,100.68563079833984
2023-06-24T00:00:00Z,31.9555,-109.0744,97.08563232421875
2023-06-25T00:00:00Z,31.9555,-109.0744,97.98563385009766
2023-06-26T00:00:00Z,31.9555,-109.0744,96.18563079833984
2023-06-27T00:00:00Z,31.9555,-109.0744,98.88562774658203
2023-06-28T00:00:00Z,31.9555,-109.0744,101.9456558227539
2023-06-29T00:00:00Z,31.9555,-109.0744,99.78562927246094
